"BRCA","CHOL","COAD","ESCA","HNSC"
"ENSG00000203814.6","ENSG00000101210.13","ENSG00000005001.10","ENSG00000006047.13","ENSG00000278966.2"
"ENSG00000218416.4","ENSG00000163082.10","ENSG00000184292.7","ENSG00000123485.12","ENSG00000235890.2"
"ENSG00000262152.7","ENSG00000108244.17","ENSG00000171564.12","ENSG00000137807.16","ENSG00000287987.1"
"ENSG00000139547.7","ENSG00000196188.12","ENSG00000100253.13","ENSG00000264425.1","ENSG00000258073.1"
"ENSG00000284395.2","ENSG00000138180.16","ENSG00000234602.9","ENSG00000222041.11","ENSG00000134013.16"
"ENSG00000183734.4","ENSG00000174938.14","ENSG00000225616.2","ENSG00000154839.10","ENSG00000089116.4"
"ENSG00000122711.9","ENSG00000274718.1","ENSG00000178403.4","ENSG00000215270.3","ENSG00000255571.9"
"ENSG00000273542.2","ENSG00000102854.16","ENSG00000177508.12","ENSG00000263786.1","ENSG00000173157.17"
"ENSG00000108878.5","ENSG00000108309.14","ENSG00000275896.6","ENSG00000146670.10","ENSG00000253293.5"
"ENSG00000158373.8","ENSG00000130720.13","ENSG00000240204.3","ENSG00000173894.11","ENSG00000260976.2"
"ENSG00000260001.6","ENSG00000105825.14","ENSG00000135477.11","ENSG00000021488.13","ENSG00000137959.16"
"ENSG00000138755.6","ENSG00000262172.1","ENSG00000122641.11","ENSG00000260027.5","ENSG00000233515.2"
"ENSG00000275713.2","ENSG00000162782.16","ENSG00000260328.1","ENSG00000160957.14","ENSG00000167889.13"
"ENSG00000109705.8","ENSG00000113249.13","ENSG00000169429.11","ENSG00000265800.1","ENSG00000169245.6"
"ENSG00000145063.15","ENSG00000132031.13","ENSG00000286966.1","ENSG00000087586.18","ENSG00000174325.6"
"ENSG00000196684.12","ENSG00000128683.14","ENSG00000204983.14","ENSG00000085999.13","ENSG00000164692.18"
"ENSG00000258227.7","ENSG00000007216.15","ENSG00000231764.10","ENSG00000285517.1","ENSG00000242472.1"
"ENSG00000171126.8","ENSG00000238266.2","ENSG00000064195.7","ENSG00000167900.12","ENSG00000081985.13"
"ENSG00000122641.11","ENSG00000108813.11","ENSG00000214691.9","ENSG00000121152.10","ENSG00000172752.14"
"ENSG00000175985.10","ENSG00000125726.11","ENSG00000088726.16","ENSG00000115163.15","ENSG00000261780.3"
"ENSG00000251141.6","ENSG00000237512.6","ENSG00000286519.1","ENSG00000121858.11","ENSG00000273551.1"
"ENSG00000243742.5","ENSG00000089356.18","ENSG00000196421.8","ENSG00000164099.3","ENSG00000280356.1"
"ENSG00000226806.1","ENSG00000182667.14","ENSG00000112115.7","ENSG00000179750.16","ENSG00000259831.1"
"ENSG00000270977.2","ENSG00000150551.11","ENSG00000188064.10","ENSG00000183856.11","ENSG00000285517.1"
"ENSG00000223979.2","ENSG00000183780.13","ENSG00000167757.14","ENSG00000253395.1","ENSG00000104415.14"
"ENSG00000129654.8","ENSG00000130054.5","ENSG00000188883.5","ENSG00000105048.17","ENSG00000182963.11"
"ENSG00000106327.13","ENSG00000233217.2","ENSG00000075461.6","ENSG00000228109.1","ENSG00000265612.1"
"ENSG00000103253.19","ENSG00000013588.9","ENSG00000246228.6","ENSG00000178752.16","ENSG00000232383.1"
"ENSG00000228626.1","ENSG00000144583.5","ENSG00000165905.18","ENSG00000258227.7","ENSG00000152192.8"
"ENSG00000049249.9","ENSG00000080854.16","ENSG00000134339.9","ENSG00000169258.7","ENSG00000183929.7"
"ENSG00000239265.5","ENSG00000262772.2","ENSG00000204345.1","ENSG00000274080.1","ENSG00000257906.3"
"ENSG00000203585.4","ENSG00000243902.6","ENSG00000266402.3","ENSG00000130829.18","ENSG00000163359.16"
"ENSG00000167619.13","ENSG00000101222.12","ENSG00000273604.2","ENSG00000254605.1","ENSG00000211821.2"
"ENSG00000265728.1","ENSG00000115221.12","ENSG00000243694.3","ENSG00000112984.12","ENSG00000197646.8"
"ENSG00000228168.1","ENSG00000235779.8","ENSG00000120054.12","ENSG00000121621.7","ENSG00000239620.3"
"ENSG00000197588.9","ENSG00000286519.1","ENSG00000226539.1","ENSG00000115290.10","ENSG00000100253.13"
"ENSG00000233913.7","ENSG00000189280.3","ENSG00000269516.6","ENSG00000105989.10","ENSG00000277156.1"
"ENSG00000225401.2","ENSG00000123500.10","ENSG00000131730.16","ENSG00000171241.9","ENSG00000205562.3"
"ENSG00000270919.1","ENSG00000249738.10","ENSG00000286280.1","ENSG00000127564.17","ENSG00000211965.4"
"ENSG00000214725.9","ENSG00000186185.14","ENSG00000006377.11","ENSG00000249007.1","ENSG00000258116.1"
"ENSG00000177238.14","ENSG00000185156.6","ENSG00000166682.13","ENSG00000116017.11","ENSG00000211804.3"
"ENSG00000282390.1","ENSG00000137673.9","ENSG00000230061.2","ENSG00000166851.15","ENSG00000124256.15"
"ENSG00000278023.7","ENSG00000132698.15","ENSG00000164076.17","ENSG00000133466.14","ENSG00000113739.10"
"ENSG00000135773.13","ENSG00000183248.12","ENSG00000280109.3","ENSG00000239672.8","ENSG00000225964.6"
"ENSG00000086717.18","ENSG00000146267.12","ENSG00000273132.1","ENSG00000115363.14","ENSG00000196092.14"
"ENSG00000074211.14","ENSG00000140297.13","ENSG00000125363.14","ENSG00000185745.10","ENSG00000211934.3"
"ENSG00000174885.13","ENSG00000135519.8","ENSG00000267432.6","ENSG00000196611.5","ENSG00000224116.7"
"ENSG00000124507.11","ENSG00000225206.10","ENSG00000128510.12","ENSG00000162062.15","ENSG00000242258.1"
"ENSG00000196553.15","ENSG00000198807.13","ENSG00000196917.6","ENSG00000196335.13","ENSG00000287895.1"
"ENSG00000277010.1","ENSG00000250133.2","ENSG00000271303.2","ENSG00000188610.12","ENSG00000211933.2"
"ENSG00000212901.4","ENSG00000181019.13","ENSG00000124143.10","ENSG00000142945.13","ENSG00000089199.10"
"ENSG00000234337.4","ENSG00000118785.14","ENSG00000206195.11","ENSG00000117724.13","ENSG00000121904.17"
"ENSG00000109265.14","ENSG00000284610.1","ENSG00000140807.7","ENSG00000134321.12","ENSG00000185745.10"
"ENSG00000286519.1","ENSG00000174939.11","ENSG00000015520.15","ENSG00000166508.18","ENSG00000167618.10"
"ENSG00000130720.13","ENSG00000056487.16","ENSG00000120875.9","ENSG00000125878.6","ENSG00000119922.10"
"ENSG00000207751.3","ENSG00000167880.8","ENSG00000131015.5","ENSG00000134057.15","ENSG00000249307.7"
"ENSG00000112183.15","ENSG00000229647.2","ENSG00000094755.17","ENSG00000126787.13","ENSG00000248268.1"
"ENSG00000127564.17","ENSG00000163814.8","ENSG00000234985.2","ENSG00000255624.3","ENSG00000134028.14"
"ENSG00000157303.11","ENSG00000152954.12","ENSG00000274520.1","ENSG00000157766.19","ENSG00000186038.9"
"ENSG00000104415.14","ENSG00000101276.18","ENSG00000229950.1","ENSG00000090889.12","ENSG00000179046.8"
"ENSG00000250643.1","ENSG00000117650.13","ENSG00000181577.16","ENSG00000101441.4","ENSG00000254417.1"
"ENSG00000196890.4","ENSG00000136327.7","ENSG00000198807.13","ENSG00000263325.1","ENSG00000125872.8"
"ENSG00000130561.17","ENSG00000167619.13","ENSG00000145040.4","ENSG00000065328.17","ENSG00000211892.4"
"ENSG00000188001.10","ENSG00000088836.14","ENSG00000170367.5","ENSG00000146410.12","ENSG00000230033.1"
"ENSG00000079393.20","ENSG00000169594.13","ENSG00000255650.6","ENSG00000080986.13","ENSG00000203585.4"
"ENSG00000279930.1","ENSG00000104413.18","ENSG00000196497.17","ENSG00000244306.11","ENSG00000204296.11"
"ENSG00000066279.18","ENSG00000183091.19","ENSG00000089116.4","ENSG00000140534.14","ENSG00000263961.8"
"ENSG00000141977.9","ENSG00000248994.2","ENSG00000185105.5","ENSG00000180806.5","ENSG00000111537.5"
"ENSG00000170298.15","ENSG00000178623.12","ENSG00000231252.3","ENSG00000051341.14","ENSG00000002079.14"
"ENSG00000233823.1","ENSG00000069011.16","ENSG00000210140.1","ENSG00000177359.20","ENSG00000262703.1"
"ENSG00000269420.5","ENSG00000117399.14","ENSG00000171388.12","ENSG00000278635.1","ENSG00000211956.2"
"ENSG00000170231.16","ENSG00000160472.5","ENSG00000214049.8","ENSG00000138180.16","ENSG00000271615.1"
"ENSG00000266242.1","ENSG00000139800.8","ENSG00000275216.2","ENSG00000144395.18","ENSG00000261730.1"
"ENSG00000227964.1","ENSG00000007372.24","ENSG00000173557.15","ENSG00000179772.8","ENSG00000205846.4"
"ENSG00000235027.1","ENSG00000229380.1","ENSG00000158786.5","ENSG00000237978.6","ENSG00000100721.11"
"ENSG00000268100.1","ENSG00000261175.6","ENSG00000255433.5","ENSG00000189159.16","ENSG00000226806.1"
"ENSG00000228918.4","ENSG00000128510.12","ENSG00000229960.1","ENSG00000224594.2","ENSG00000105219.10"
"ENSG00000177202.3","ENSG00000139973.16","ENSG00000189433.7","ENSG00000251880.1","ENSG00000198353.8"
"ENSG00000117215.15","ENSG00000204538.4","ENSG00000251314.2","ENSG00000243055.1","ENSG00000279296.1"
"ENSG00000142025.16","ENSG00000244675.2","ENSG00000137203.15","ENSG00000162975.5","ENSG00000118113.12"
"ENSG00000203756.8","ENSG00000164266.11","ENSG00000182379.10","ENSG00000206195.11","ENSG00000253154.2"
"ENSG00000255774.2","ENSG00000165887.12","ENSG00000196711.9","ENSG00000117632.23","ENSG00000246859.3"
"ENSG00000163394.6","ENSG00000115616.3","ENSG00000164935.6","ENSG00000273802.2","ENSG00000157766.19"
"ENSG00000141682.12","ENSG00000197106.7","ENSG00000131188.12","ENSG00000170689.10","ENSG00000119917.14"
"ENSG00000152611.12","ENSG00000131094.4","ENSG00000165376.11","ENSG00000173207.13","ENSG00000225907.1"
"ENSG00000165891.16","ENSG00000162078.11","ENSG00000180438.15","ENSG00000106089.12","ENSG00000174450.12"
"ENSG00000127585.12","ENSG00000134762.17","ENSG00000176343.5","ENSG00000165480.16","ENSG00000164485.15"
"ENSG00000243064.8","ENSG00000171877.21","ENSG00000178752.16","ENSG00000224189.8","ENSG00000229618.3"
"ENSG00000263745.7","ENSG00000157306.14","ENSG00000186451.2","ENSG00000138778.13","ENSG00000287721.1"
"ENSG00000173404.5","ENSG00000037965.6","ENSG00000244485.1","ENSG00000062038.14","ENSG00000252690.3"
"ENSG00000025423.11","ENSG00000285402.1","ENSG00000189280.3","ENSG00000203760.9","ENSG00000125726.11"
"ENSG00000169064.13","ENSG00000085831.15","ENSG00000126778.12","ENSG00000280721.1","ENSG00000140093.10"
"ENSG00000277157.2","ENSG00000167767.14","ENSG00000253746.1","ENSG00000236449.2","ENSG00000169856.9"
"ENSG00000166920.13","ENSG00000138622.4","ENSG00000263041.2","ENSG00000072274.13","ENSG00000211947.2"
"ENSG00000287914.1","ENSG00000169258.7","ENSG00000287781.1","ENSG00000231226.1","ENSG00000145681.11"
"ENSG00000213538.5","ENSG00000230798.5","ENSG00000279774.1","ENSG00000196550.10","ENSG00000211964.3"
"ENSG00000230552.6","ENSG00000267374.2","ENSG00000241361.8","ENSG00000196890.4","ENSG00000133466.14"
"ENSG00000258331.1","ENSG00000161270.20","ENSG00000104899.8","ENSG00000115919.15","ENSG00000260027.5"
"ENSG00000287359.1","ENSG00000011426.11","ENSG00000286733.1","ENSG00000174371.17","ENSG00000230479.1"
"ENSG00000150667.8","ENSG00000163462.18","ENSG00000214429.3","ENSG00000160932.11","ENSG00000166342.19"
"ENSG00000225077.3","ENSG00000081277.13","ENSG00000232203.3","ENSG00000027869.12","ENSG00000261072.2"
"ENSG00000198944.6","ENSG00000127325.19","ENSG00000255026.1","ENSG00000120659.15","ENSG00000088305.18"
"ENSG00000286591.1","ENSG00000088002.12","ENSG00000233287.1","ENSG00000184260.6","ENSG00000177822.8"
"ENSG00000183856.11","ENSG00000231013.2","ENSG00000183171.5","ENSG00000066279.18","ENSG00000233975.1"
"ENSG00000253239.1","ENSG00000167757.14","ENSG00000164398.15","ENSG00000168078.10","ENSG00000138829.12"
"ENSG00000283064.1","ENSG00000218014.1","ENSG00000253616.5","ENSG00000091879.14","ENSG00000173705.9"
"ENSG00000104321.11","ENSG00000163362.11","ENSG00000231749.3","ENSG00000011426.11","ENSG00000224373.3"
"ENSG00000105048.17","ENSG00000203697.12","ENSG00000243678.12","ENSG00000125571.9","ENSG00000103546.18"
"ENSG00000260710.1","ENSG00000164932.13","ENSG00000165188.13","ENSG00000215784.6","ENSG00000285897.1"
"ENSG00000186564.6","ENSG00000204614.9","ENSG00000168065.16","ENSG00000164109.14","ENSG00000058085.15"
"ENSG00000276397.2","ENSG00000113763.12","ENSG00000134258.17","ENSG00000258884.2","ENSG00000233122.2"
"ENSG00000214814.7","ENSG00000179913.11","ENSG00000262772.2","ENSG00000182481.10","ENSG00000211662.2"
"ENSG00000244265.2","ENSG00000164651.17","ENSG00000162004.18","ENSG00000213420.8","ENSG00000253497.1"
"ENSG00000169245.6","ENSG00000112812.16","ENSG00000183734.4","ENSG00000227590.2","ENSG00000135114.12"
"ENSG00000266200.6","ENSG00000086548.9","ENSG00000115363.14","ENSG00000111206.13","ENSG00000211899.10"
"ENSG00000068078.20","ENSG00000287626.1","ENSG00000171004.18","ENSG00000172965.17","ENSG00000106366.9"
"ENSG00000273551.1","ENSG00000227619.3","ENSG00000276573.1","ENSG00000093009.11","ENSG00000163599.17"
"ENSG00000231057.4","ENSG00000250072.6","ENSG00000185479.6","ENSG00000149554.13","ENSG00000134326.11"
"ENSG00000131747.15","ENSG00000148677.7","ENSG00000258919.1","ENSG00000163535.18","ENSG00000256540.1"
"ENSG00000135127.11","ENSG00000113361.13","ENSG00000250337.7","ENSG00000140945.17","ENSG00000175093.5"
"ENSG00000173391.9","ENSG00000152128.13","ENSG00000287338.1","ENSG00000260368.1","ENSG00000163064.7"
"ENSG00000070031.4","ENSG00000214049.8","ENSG00000242327.1","ENSG00000088305.18","ENSG00000259107.2"
"ENSG00000168350.8","ENSG00000240204.3","ENSG00000101255.11","ENSG00000278266.1","ENSG00000162631.19"
"ENSG00000115718.18","ENSG00000144452.15","ENSG00000173612.10","ENSG00000250133.2","ENSG00000174837.15"
"ENSG00000118193.12","ENSG00000285517.1","ENSG00000232237.3","ENSG00000196352.16","ENSG00000137273.6"
"ENSG00000169248.13","ENSG00000129654.8","ENSG00000235559.1","ENSG00000171388.12","ENSG00000163508.13"
"ENSG00000226706.1","ENSG00000005884.18","ENSG00000261863.1","ENSG00000165490.13","ENSG00000215493.3"
"ENSG00000105219.10","ENSG00000129354.12","ENSG00000129910.8","ENSG00000284095.1","ENSG00000244617.2"
"ENSG00000168078.10","ENSG00000172508.10","ENSG00000230453.9","ENSG00000115523.17","ENSG00000169495.5"
"ENSG00000104899.8","ENSG00000260877.2","ENSG00000265688.2","ENSG00000165949.12","ENSG00000257924.1"
"ENSG00000253959.1","ENSG00000272405.1","ENSG00000180537.13","ENSG00000213462.5","ENSG00000166670.10"
"ENSG00000258676.5","ENSG00000243137.8","ENSG00000253414.3","ENSG00000170312.16","ENSG00000239961.3"
"ENSG00000170743.17","ENSG00000132932.17","ENSG00000203499.12","ENSG00000131153.9","ENSG00000257500.1"
"ENSG00000090889.12","ENSG00000163121.10","ENSG00000111981.5","ENSG00000111665.12","ENSG00000231948.2"
"ENSG00000107295.10","ENSG00000077274.9","ENSG00000102854.16","ENSG00000081985.13","ENSG00000231764.10"
"ENSG00000166803.14","ENSG00000269646.1","ENSG00000274979.1","ENSG00000157456.8","ENSG00000249326.1"
"ENSG00000149380.12","ENSG00000175063.17","ENSG00000253438.4","ENSG00000182600.9","ENSG00000143355.16"
"ENSG00000170786.12","ENSG00000140254.12","ENSG00000099953.10","ENSG00000177674.16","ENSG00000125869.10"
"ENSG00000171916.17","ENSG00000225969.2","ENSG00000237061.1","ENSG00000152422.16","ENSG00000205634.7"
"ENSG00000237515.9","ENSG00000224189.8","ENSG00000227619.3","ENSG00000197472.15","ENSG00000105989.10"
"ENSG00000150873.12","ENSG00000124143.10","ENSG00000163132.8","ENSG00000148734.8","ENSG00000225684.4"
"ENSG00000226835.3","ENSG00000171033.13","ENSG00000230107.1","ENSG00000187741.15","ENSG00000223648.4"
"ENSG00000189377.9","ENSG00000178776.5","ENSG00000224271.7","ENSG00000167513.9","ENSG00000163600.13"
"ENSG00000147614.4","ENSG00000235621.9","ENSG00000173894.11","ENSG00000138435.16","ENSG00000269956.2"
"ENSG00000160161.9","ENSG00000024526.17","ENSG00000286266.1","ENSG00000111012.10","ENSG00000104327.7"
"ENSG00000260777.1","ENSG00000287306.1","ENSG00000205414.1","ENSG00000131620.17","ENSG00000101194.18"
"ENSG00000268535.1","ENSG00000177679.16","ENSG00000112559.15","ENSG00000143476.18","ENSG00000163364.10"
"ENSG00000140623.14","ENSG00000107165.13","ENSG00000236345.1","ENSG00000135094.11","ENSG00000196932.12"
"ENSG00000162746.14","ENSG00000227036.8","ENSG00000233695.2","ENSG00000106268.15","ENSG00000170166.6"
"ENSG00000123485.12","ENSG00000141934.10","ENSG00000158106.14","ENSG00000137285.10","ENSG00000232216.1"
"ENSG00000173467.9","ENSG00000085999.13","ENSG00000239605.11","ENSG00000188290.11","ENSG00000134668.12"
"ENSG00000214145.7","ENSG00000284606.1","ENSG00000120708.17","ENSG00000127423.11","ENSG00000004948.16"
"ENSG00000103522.16","ENSG00000166145.14","ENSG00000234123.1","ENSG00000130475.14","ENSG00000250451.5"
"ENSG00000137142.5","ENSG00000150556.17","ENSG00000148734.8","ENSG00000073111.14","ENSG00000211973.2"
"ENSG00000123364.5","ENSG00000091844.8","ENSG00000103253.19","ENSG00000101003.10","ENSG00000254413.8"
"ENSG00000158014.15","ENSG00000102385.12","ENSG00000286180.1","ENSG00000222881.1","ENSG00000279555.1"
"ENSG00000204385.13","ENSG00000231066.3","ENSG00000182459.5","ENSG00000138316.11","ENSG00000106819.13"
"ENSG00000264714.1","ENSG00000154839.10","ENSG00000101187.16","ENSG00000124391.5","ENSG00000164778.4"
"ENSG00000108813.11","ENSG00000144354.14","ENSG00000259803.7","ENSG00000270190.1","ENSG00000224969.1"
"ENSG00000164047.6","ENSG00000229743.4","ENSG00000235939.1","ENSG00000287263.1","ENSG00000197301.7"
"ENSG00000109674.4","ENSG00000165304.8","ENSG00000240668.1","ENSG00000161888.11","ENSG00000255282.6"
"ENSG00000184492.6","ENSG00000184349.13","ENSG00000131746.13","ENSG00000146070.17","ENSG00000228203.7"
"ENSG00000189325.7","ENSG00000235162.9","ENSG00000255552.7","ENSG00000286048.1","ENSG00000181847.12"
"ENSG00000287205.1","ENSG00000119888.11","ENSG00000213269.2","ENSG00000280206.1","ENSG00000187498.16"
"ENSG00000230107.1","ENSG00000164078.13","ENSG00000155761.14","ENSG00000134668.12","ENSG00000272872.1"
"ENSG00000175920.18","ENSG00000183856.11","ENSG00000145506.14","ENSG00000186891.14","ENSG00000166922.8"
"ENSG00000007372.24","ENSG00000188064.10","ENSG00000253641.6","ENSG00000224969.1","ENSG00000253214.2"
"ENSG00000167653.5","ENSG00000115163.15","ENSG00000258404.1","ENSG00000075218.19","ENSG00000160117.16"
"ENSG00000049247.14","ENSG00000287463.1","ENSG00000265554.2","ENSG00000075702.18","ENSG00000116962.15"
"ENSG00000168505.7","ENSG00000237515.9","ENSG00000083782.8","ENSG00000080839.12","ENSG00000011083.9"
"ENSG00000183682.8","ENSG00000100167.20","ENSG00000244512.3","ENSG00000275713.2","ENSG00000224750.6"
"ENSG00000278677.2","ENSG00000101057.16","ENSG00000225680.1","ENSG00000265688.2","ENSG00000104321.11"
"ENSG00000231123.1","ENSG00000204936.10","ENSG00000233542.2","ENSG00000181544.15","ENSG00000133110.15"
"ENSG00000152592.14","ENSG00000181085.15","ENSG00000257472.1","ENSG00000111602.12","ENSG00000231806.3"
"ENSG00000185499.16","ENSG00000170454.6","ENSG00000196754.13","ENSG00000126453.9","ENSG00000225096.3"
"ENSG00000168334.9","ENSG00000022556.16","ENSG00000106327.13","ENSG00000156970.13","ENSG00000119608.14"
"ENSG00000233542.2","ENSG00000277287.1","ENSG00000250568.1","ENSG00000287080.2","ENSG00000179331.3"
"ENSG00000279511.1","ENSG00000284928.1","ENSG00000179846.10","ENSG00000282870.1","ENSG00000086717.18"
"ENSG00000259459.6","ENSG00000218358.2","ENSG00000204421.3","ENSG00000139354.11","ENSG00000054356.14"
"ENSG00000226025.9","ENSG00000101463.6","ENSG00000152669.9","ENSG00000158402.20","ENSG00000138755.6"
"ENSG00000280119.1","ENSG00000136943.11","ENSG00000187583.11","ENSG00000111335.13","ENSG00000008300.17"
"ENSG00000133110.15","ENSG00000244649.5","ENSG00000125823.12","ENSG00000271924.1","ENSG00000170128.5"
"ENSG00000144583.5","ENSG00000104892.17","ENSG00000138152.10","ENSG00000133119.13","ENSG00000254605.1"
"ENSG00000175315.3","ENSG00000188089.13","ENSG00000140481.15","ENSG00000171502.15","ENSG00000287743.1"
"ENSG00000249306.6","ENSG00000130701.4","ENSG00000130513.6","ENSG00000173391.9","ENSG00000117122.14"
"ENSG00000249007.1","ENSG00000155761.14","ENSG00000166670.10","ENSG00000143507.18","ENSG00000256039.2"
"ENSG00000205089.8","ENSG00000139734.19","ENSG00000221241.1","ENSG00000197956.10","ENSG00000170160.17"
"ENSG00000277075.2","ENSG00000213412.3","ENSG00000129474.16","ENSG00000286522.2","ENSG00000132530.17"
"ENSG00000166851.15","ENSG00000163898.10","ENSG00000237223.6","ENSG00000268833.1","ENSG00000253451.1"
"ENSG00000169607.13","ENSG00000102109.9","ENSG00000248323.7","ENSG00000256540.1","ENSG00000133106.15"
"ENSG00000231806.3","ENSG00000144366.16","ENSG00000240652.1","ENSG00000164430.16","ENSG00000116544.12"
"ENSG00000261716.2","ENSG00000231252.3","ENSG00000251985.1","ENSG00000116833.14","ENSG00000240403.5"
"ENSG00000235049.1","ENSG00000152076.19","ENSG00000169247.14","ENSG00000185480.12","ENSG00000215270.3"
"ENSG00000126709.15","ENSG00000181218.5","ENSG00000042832.12","ENSG00000086300.16","ENSG00000189423.13"
"ENSG00000129173.13","ENSG00000169760.17","ENSG00000114656.12","ENSG00000125869.10","ENSG00000111012.10"
"ENSG00000089685.15","ENSG00000127561.15","ENSG00000115008.6","ENSG00000124571.18","ENSG00000160326.14"
"ENSG00000143228.13","ENSG00000165556.10","ENSG00000230356.1","ENSG00000129951.19","ENSG00000197467.16"
"ENSG00000270930.1","ENSG00000162975.5","ENSG00000150201.15","ENSG00000146918.20","ENSG00000211941.3"
"ENSG00000152049.6","ENSG00000049283.18","ENSG00000166415.15","ENSG00000106397.12","ENSG00000226025.9"
