"EnsemblID","GeneSymbol","Total_DEG","Total_Up","Total_Dn","RRA_Score_pvalue","padj","Rank","Category","log_p"
"ENSG00000185875.13","THNSL1",1,0,1,1,1,3875,"Not_Significant",0
"ENSG00000214960.11","CRPPA",1,0,1,1,1,3876,"Not_Significant",0
"ENSG00000260971.4","AC119674.1",1,0,1,1,1,3877,"Not_Significant",0
"ENSG00000102038.16","SMARCA1",1,0,1,1,1,3878,"Not_Significant",0
"ENSG00000231473.3","RB1-DT",1,0,1,1,1,3879,"Not_Significant",0
"ENSG00000100522.10","GNPNAT1",1,0,1,1,1,3880,"Not_Significant",0
"ENSG00000072042.13","RDH11",1,0,1,1,1,3881,"Not_Significant",0
"ENSG00000091428.18","RAPGEF4",1,0,1,1,1,3882,"Not_Significant",0
"ENSG00000100219.16","XBP1",1,0,1,1,1,3883,"Not_Significant",0
"ENSG00000235169.11","SMIM1",1,0,1,1,1,3884,"Not_Significant",0
"ENSG00000138709.19","LARP1B",1,0,1,1,1,3885,"Not_Significant",0
"ENSG00000137992.14","DBT",1,0,1,1,1,3886,"Not_Significant",0
"ENSG00000128309.16","MPST",1,0,1,1,1,3887,"Not_Significant",0
"ENSG00000275494.1","AC133552.5",1,0,1,1,1,3888,"Not_Significant",0
"ENSG00000235286.1","AP000925.1",1,0,1,1,1,3889,"Not_Significant",0
"ENSG00000272402.1","AL031775.2",1,0,1,1,1,3890,"Not_Significant",0
"ENSG00000112972.15","HMGCS1",1,0,1,1,1,3891,"Not_Significant",0
"ENSG00000181513.15","ACBD4",1,0,1,1,1,3892,"Not_Significant",0
"ENSG00000255471.1","AP001528.1",1,0,1,1,1,3893,"Not_Significant",0
"ENSG00000243176.6","AC092944.1",1,0,1,1,1,3894,"Not_Significant",0
"ENSG00000166228.9","PCBD1",1,0,1,1,1,3895,"Not_Significant",0
"ENSG00000147471.12","PLPBP",1,0,1,1,1,3896,"Not_Significant",0
"ENSG00000287091.1","AC009961.3",1,0,1,1,1,3897,"Not_Significant",0
"ENSG00000151287.17","TEX30",1,0,1,1,1,3898,"Not_Significant",0
"ENSG00000010610.10","CD4",1,0,1,1,1,3899,"Not_Significant",0
"ENSG00000060642.11","PIGV",1,0,1,1,1,3900,"Not_Significant",0
"ENSG00000110074.11","FOXRED1",1,0,1,1,1,3901,"Not_Significant",0
"ENSG00000145545.12","SRD5A1",1,0,1,1,1,3902,"Not_Significant",0
"ENSG00000122378.14","PRXL2A",1,0,1,1,1,3903,"Not_Significant",0
"ENSG00000153002.12","CPB1",1,0,1,1,1,3904,"Not_Significant",0
"ENSG00000184402.15","SS18L1",1,0,1,1,1,3905,"Not_Significant",0
"ENSG00000140564.12","FURIN",1,0,1,1,1,3906,"Not_Significant",0
"ENSG00000102910.14","LONP2",1,0,1,1,1,3907,"Not_Significant",0
"ENSG00000150722.10","PPP1R1C",1,0,1,1,1,3908,"Not_Significant",0
"ENSG00000165672.7","PRDX3",1,0,1,1,1,3909,"Not_Significant",0
"ENSG00000120332.16","TNN",1,0,1,1,1,3910,"Not_Significant",0
"ENSG00000125798.15","FOXA2",2,1,1,1,1,3911,"Not_Significant",0
"ENSG00000117479.15","SLC19A2",1,0,1,1,1,3912,"Not_Significant",0
"ENSG00000166855.9","CLPX",1,0,1,1,1,3913,"Not_Significant",0
"ENSG00000213563.7","C8orf82",1,0,1,1,1,3914,"Not_Significant",0
"ENSG00000273062.1","AL449106.1",2,1,1,1,1,3915,"Not_Significant",0
"ENSG00000069667.16","RORA",1,0,1,1,1,3916,"Not_Significant",0
"ENSG00000044459.15","CNTLN",1,0,1,1,1,3917,"Not_Significant",0
"ENSG00000180176.15","TH",1,0,1,1,1,3918,"Not_Significant",0
"ENSG00000135744.8","AGT",1,0,1,1,1,3919,"Not_Significant",0
"ENSG00000225630.1","MTND2P28",1,0,1,1,1,3920,"Not_Significant",0
"ENSG00000236266.1","Z98884.1",1,0,1,1,1,3921,"Not_Significant",0
"ENSG00000204178.11","MACO1",1,0,1,1,1,3922,"Not_Significant",0
"ENSG00000101474.12","APMAP",1,0,1,1,1,3923,"Not_Significant",0
"ENSG00000184117.12","NIPSNAP1",1,0,1,1,1,3924,"Not_Significant",0
"ENSG00000279605.1","AC067930.5",1,0,1,1,1,3925,"Not_Significant",0
"ENSG00000165029.17","ABCA1",2,1,1,1,1,3926,"Not_Significant",0
"ENSG00000211454.15","AKR7L",2,1,1,1,1,3927,"Not_Significant",0
"ENSG00000260274.1","AC068338.2",1,0,1,1,1,3928,"Not_Significant",0
"ENSG00000156709.15","AIFM1",1,0,1,1,1,3929,"Not_Significant",0
"ENSG00000269386.5","RAB11B-AS1",1,0,1,1,1,3930,"Not_Significant",0
"ENSG00000273259.3","AL049839.2",1,0,1,1,1,3931,"Not_Significant",0
"ENSG00000117448.14","AKR1A1",1,0,1,1,1,3932,"Not_Significant",0
"ENSG00000104205.16","SGK3",1,0,1,1,1,3933,"Not_Significant",0
"ENSG00000069535.14","MAOB",1,0,1,1,1,3934,"Not_Significant",0
"ENSG00000166275.16","BORCS7",1,0,1,1,1,3935,"Not_Significant",0
"ENSG00000286885.1","AL138824.1",1,0,1,1,1,3936,"Not_Significant",0
"ENSG00000272341.1","AL137003.1",1,0,1,1,1,3937,"Not_Significant",0
"ENSG00000104883.8","PEX11G",1,0,1,1,1,3938,"Not_Significant",0
"ENSG00000065485.20","PDIA5",1,0,1,1,1,3939,"Not_Significant",0
"ENSG00000185745.10","IFIT1",4,3,1,1,1,3940,"Not_Significant",0
"ENSG00000117010.17","ZNF684",1,0,1,1,1,3941,"Not_Significant",0
"ENSG00000188611.16","ASAH2",1,0,1,1,1,3942,"Not_Significant",0
"ENSG00000166796.12","LDHC",2,1,1,1,1,3943,"Not_Significant",0
"ENSG00000078804.13","TP53INP2",2,0,2,1,1,3944,"Not_Significant",0
"ENSG00000140374.16","ETFA",1,0,1,1,1,3945,"Not_Significant",0
"ENSG00000137414.6","FAM8A1",1,0,1,1,1,3946,"Not_Significant",0
"ENSG00000128294.16","TPST2",1,0,1,1,1,3947,"Not_Significant",0
"ENSG00000072210.19","ALDH3A2",1,0,1,1,1,3948,"Not_Significant",0
"ENSG00000121210.16","TMEM131L",1,0,1,1,1,3949,"Not_Significant",0
"ENSG00000198455.4","ZXDB",1,0,1,1,1,3950,"Not_Significant",0
"ENSG00000169562.13","GJB1",1,0,1,1,1,3951,"Not_Significant",0
"ENSG00000271420.1","AL109936.2",2,0,2,1,1,3952,"Not_Significant",0
"ENSG00000112159.12","MDN1",1,0,1,1,1,3953,"Not_Significant",0
"ENSG00000125149.12","C16orf70",1,0,1,1,1,3954,"Not_Significant",0
"ENSG00000088451.11","TGDS",1,0,1,1,1,3955,"Not_Significant",0
"ENSG00000172817.4","CYP7B1",1,0,1,1,1,3956,"Not_Significant",0
"ENSG00000141664.10","ZCCHC2",1,0,1,1,1,3957,"Not_Significant",0
"ENSG00000148834.13","GSTO1",1,0,1,1,1,3958,"Not_Significant",0
"ENSG00000230328.2","AL359893.1",1,0,1,1,1,3959,"Not_Significant",0
"ENSG00000004866.22","ST7",1,0,1,1,1,3960,"Not_Significant",0
"ENSG00000171497.5","PPID",1,0,1,1,1,3961,"Not_Significant",0
"ENSG00000111452.13","ADGRD1",1,0,1,1,1,3962,"Not_Significant",0
"ENSG00000259347.7","AC087482.1",1,0,1,1,1,3963,"Not_Significant",0
"ENSG00000100934.15","SEC23A",1,0,1,1,1,3964,"Not_Significant",0
"ENSG00000089057.15","SLC23A2",1,0,1,1,1,3965,"Not_Significant",0
"ENSG00000286638.1","AC123595.2",1,0,1,1,1,3966,"Not_Significant",0
"ENSG00000286585.1","AC104472.4",1,0,1,1,1,3967,"Not_Significant",0
"ENSG00000287134.1","AC106845.1",1,0,1,1,1,3968,"Not_Significant",0
"ENSG00000204128.6","C2orf72",1,0,1,1,1,3969,"Not_Significant",0
"ENSG00000215908.10","CROCCP2",1,0,1,1,1,3970,"Not_Significant",0
"ENSG00000112499.13","SLC22A2",1,0,1,1,1,3971,"Not_Significant",0
"ENSG00000112992.18","NNT",1,0,1,1,1,3972,"Not_Significant",0
"ENSG00000169762.17","TAPT1",1,0,1,1,1,3973,"Not_Significant",0
"ENSG00000257702.3","LBX2-AS1",2,1,1,1,1,3974,"Not_Significant",0
"ENSG00000154814.14","OXNAD1",1,0,1,1,1,3975,"Not_Significant",0
"ENSG00000143869.7","GDF7",1,0,1,1,1,3976,"Not_Significant",0
"ENSG00000109618.12","SEPSECS",1,0,1,1,1,3977,"Not_Significant",0
"ENSG00000176209.12","SMIM19",1,0,1,1,1,3978,"Not_Significant",0
"ENSG00000177692.12","DNAJC28",1,0,1,1,1,3979,"Not_Significant",0
"ENSG00000213066.13","CEP43",1,0,1,1,1,3980,"Not_Significant",0
"ENSG00000109084.14","TMEM97",3,2,1,1,1,3981,"Not_Significant",0
"ENSG00000283175.1","AC007920.2",1,0,1,1,1,3982,"Not_Significant",0
"ENSG00000117528.14","ABCD3",2,1,1,1,1,3983,"Not_Significant",0
"ENSG00000232075.1","MRPL35P2",1,0,1,1,1,3984,"Not_Significant",0
"ENSG00000128590.5","DNAJB9",1,0,1,1,1,3985,"Not_Significant",0
"ENSG00000106733.21","NMRK1",1,0,1,1,1,3986,"Not_Significant",0
"ENSG00000182199.11","SHMT2",2,1,1,1,1,3987,"Not_Significant",0
"ENSG00000173041.12","ZNF680",1,0,1,1,1,3988,"Not_Significant",0
"ENSG00000280071.4","GATD3B",1,0,1,1,1,3989,"Not_Significant",0
"ENSG00000197568.14","HHLA3",1,0,1,1,1,3990,"Not_Significant",0
"ENSG00000115604.11","IL18R1",1,0,1,1,1,3991,"Not_Significant",0
"ENSG00000272583.1","AL592494.2",1,0,1,1,1,3992,"Not_Significant",0
"ENSG00000223797.6","ENTPD3-AS1",1,0,1,1,1,3993,"Not_Significant",0
"ENSG00000273061.1","CDC37L1-DT",1,0,1,1,1,3994,"Not_Significant",0
"ENSG00000162972.10","MAIP1",1,0,1,1,1,3995,"Not_Significant",0
"ENSG00000264920.2","AC018521.5",1,0,1,1,1,3996,"Not_Significant",0
"ENSG00000257526.2","AC107032.2",1,0,1,1,1,3997,"Not_Significant",0
"ENSG00000182512.5","GLRX5",1,0,1,1,1,3998,"Not_Significant",0
"ENSG00000139644.13","TMBIM6",1,0,1,1,1,3999,"Not_Significant",0
"ENSG00000186106.11","ANKRD46",1,0,1,1,1,4000,"Not_Significant",0
"ENSG00000286602.1","AC021660.4",1,0,1,1,1,4001,"Not_Significant",0
"ENSG00000221963.6","APOL6",1,0,1,1,1,4002,"Not_Significant",0
"ENSG00000142655.13","PEX14",1,0,1,1,1,4003,"Not_Significant",0
"ENSG00000134864.10","GGACT",1,0,1,1,1,4004,"Not_Significant",0
"ENSG00000158109.15","TPRG1L",1,0,1,1,1,4005,"Not_Significant",0
"ENSG00000285825.2","CCDC15-DT",1,0,1,1,1,4006,"Not_Significant",0
"ENSG00000063127.16","SLC6A16",1,0,1,1,1,4007,"Not_Significant",0
"ENSG00000197312.12","DDI2",1,0,1,1,1,4008,"Not_Significant",0
"ENSG00000197043.14","ANXA6",1,0,1,1,1,4009,"Not_Significant",0
"ENSG00000108479.12","GALK1",1,0,1,1,1,4010,"Not_Significant",0
"ENSG00000167799.10","NUDT8",1,0,1,1,1,4011,"Not_Significant",0
"ENSG00000131844.16","MCCC2",1,0,1,1,1,4012,"Not_Significant",0
"ENSG00000074964.17","ARHGEF10L",2,0,2,1,1,4013,"Not_Significant",0
"ENSG00000278376.1","AP004609.3",1,0,1,1,1,4014,"Not_Significant",0
"ENSG00000124523.16","SIRT5",1,0,1,1,1,4015,"Not_Significant",0
"ENSG00000168675.19","LDLRAD4",1,0,1,1,1,4016,"Not_Significant",0
"ENSG00000102048.16","ASB9",2,1,1,1,1,4017,"Not_Significant",0
"ENSG00000102897.10","LYRM1",1,0,1,1,1,4018,"Not_Significant",0
"ENSG00000262558.1","AC129507.3",1,0,1,1,1,4019,"Not_Significant",0
"ENSG00000063241.8","ISOC2",1,0,1,1,1,4020,"Not_Significant",0
"ENSG00000161813.22","LARP4",1,0,1,1,1,4021,"Not_Significant",0
"ENSG00000116133.13","DHCR24",2,1,1,1,1,4022,"Not_Significant",0
"ENSG00000228794.10","LINC01128",1,0,1,1,1,4023,"Not_Significant",0
"ENSG00000176595.4","KBTBD11",1,0,1,1,1,4024,"Not_Significant",0
"ENSG00000269952.1","AL117336.1",1,0,1,1,1,4025,"Not_Significant",0
"ENSG00000108950.12","FAM20A",1,0,1,1,1,4026,"Not_Significant",0
"ENSG00000120137.7","PANK3",1,0,1,1,1,4027,"Not_Significant",0
"ENSG00000130312.7","MRPL34",1,0,1,1,1,4028,"Not_Significant",0
"ENSG00000164494.12","PDSS2",1,0,1,1,1,4029,"Not_Significant",0
"ENSG00000240291.1","AL450384.2",1,0,1,1,1,4030,"Not_Significant",0
"ENSG00000006831.10","ADIPOR2",1,0,1,1,1,4031,"Not_Significant",0
"ENSG00000137513.10","NARS2",1,0,1,1,1,4032,"Not_Significant",0
"ENSG00000206535.8","LNP1",1,0,1,1,1,4033,"Not_Significant",0
"ENSG00000162599.17","NFIA",1,0,1,1,1,4034,"Not_Significant",0
"ENSG00000120738.8","EGR1",1,0,1,1,1,4035,"Not_Significant",0
"ENSG00000091317.8","CMTM6",1,0,1,1,1,4036,"Not_Significant",0
"ENSG00000164300.17","SERINC5",1,0,1,1,1,4037,"Not_Significant",0
"ENSG00000153086.14","ACMSD",2,1,1,1,1,4038,"Not_Significant",0
"ENSG00000229344.1","MTCO2P12",2,0,2,1,1,4039,"Not_Significant",0
"ENSG00000222019.7","URAHP",2,1,1,1,1,4040,"Not_Significant",0
"ENSG00000104823.9","ECH1",1,0,1,1,1,4041,"Not_Significant",0
"ENSG00000162927.14","PUS10",1,0,1,1,1,4042,"Not_Significant",0
"ENSG00000166780.11","BMERB1",1,0,1,1,1,4043,"Not_Significant",0
"ENSG00000134802.18","SLC43A3",1,0,1,1,1,4044,"Not_Significant",0
"ENSG00000198252.12","STYX",1,0,1,1,1,4045,"Not_Significant",0
"ENSG00000162735.19","PEX19",1,0,1,1,1,4046,"Not_Significant",0
"ENSG00000197448.14","GSTK1",1,0,1,1,1,4047,"Not_Significant",0
"ENSG00000116138.13","DNAJC16",1,0,1,1,1,4048,"Not_Significant",0
"ENSG00000225850.3","AL355490.1",1,0,1,1,1,4049,"Not_Significant",0
"ENSG00000165688.12","PMPCA",1,0,1,1,1,4050,"Not_Significant",0
"ENSG00000178425.14","NT5DC1",1,0,1,1,1,4051,"Not_Significant",0
"ENSG00000149547.15","EI24",1,0,1,1,1,4052,"Not_Significant",0
"ENSG00000254550.1","OMP",1,0,1,1,1,4053,"Not_Significant",0
"ENSG00000260668.1","AC093536.1",1,0,1,1,1,4054,"Not_Significant",0
"ENSG00000105676.14","ARMC6",1,0,1,1,1,4055,"Not_Significant",0
"ENSG00000113615.13","SEC24A",1,0,1,1,1,4056,"Not_Significant",0
"ENSG00000182919.15","C11orf54",1,0,1,1,1,4057,"Not_Significant",0
"ENSG00000128641.19","MYO1B",2,1,1,1,1,4058,"Not_Significant",0
"ENSG00000153904.21","DDAH1",1,0,1,1,1,4059,"Not_Significant",0
"ENSG00000182511.12","FES",1,0,1,1,1,4060,"Not_Significant",0
"ENSG00000170315.14","UBB",1,0,1,1,1,4061,"Not_Significant",0
"ENSG00000117228.10","GBP1",3,2,1,1,1,4062,"Not_Significant",0
"ENSG00000175866.15","BAIAP2",1,0,1,1,1,4063,"Not_Significant",0
"ENSG00000163738.18","MTHFD2L",1,0,1,1,1,4064,"Not_Significant",0
"ENSG00000231752.6","EMBP1",2,1,1,1,1,4065,"Not_Significant",0
"ENSG00000106617.15","PRKAG2",1,0,1,1,1,4066,"Not_Significant",0
"ENSG00000143369.15","ECM1",2,1,1,1,1,4067,"Not_Significant",0
"ENSG00000188266.14","HYKK",1,0,1,1,1,4068,"Not_Significant",0
"ENSG00000147592.9","LACTB2",1,0,1,1,1,4069,"Not_Significant",0
"ENSG00000047634.15","SCML1",2,1,1,1,1,4070,"Not_Significant",0
"ENSG00000175556.17","LONRF3",1,0,1,1,1,4071,"Not_Significant",0
"ENSG00000240401.9","AC012358.2",1,0,1,1,1,4072,"Not_Significant",0
"ENSG00000184470.21","TXNRD2",1,0,1,1,1,4073,"Not_Significant",0
"ENSG00000153561.13","RMND5A",1,0,1,1,1,4074,"Not_Significant",0
"ENSG00000072694.21","FCGR2B",1,0,1,1,1,4075,"Not_Significant",0
"ENSG00000250012.2","AC079848.1",1,0,1,1,1,4076,"Not_Significant",0
"ENSG00000232310.8","AL078590.2",1,0,1,1,1,4077,"Not_Significant",0
"ENSG00000258813.2","AL442663.3",1,0,1,1,1,4078,"Not_Significant",0
"ENSG00000143507.18","DUSP10",3,2,1,1,1,4079,"Not_Significant",0
"ENSG00000166797.11","CIAO2A",1,0,1,1,1,4080,"Not_Significant",0
"ENSG00000132613.15","MTSS2",1,0,1,1,1,4081,"Not_Significant",0
"ENSG00000110756.18","HPS5",1,0,1,1,1,4082,"Not_Significant",0
"ENSG00000187566.6","NHLRC1",1,0,1,1,1,4083,"Not_Significant",0
"ENSG00000109919.10","MTCH2",1,0,1,1,1,4084,"Not_Significant",0
"ENSG00000156011.17","PSD3",2,1,1,1,1,4085,"Not_Significant",0
"ENSG00000164117.14","FBXO8",1,0,1,1,1,4086,"Not_Significant",0
"ENSG00000166323.13","C11orf65",1,0,1,1,1,4087,"Not_Significant",0
"ENSG00000106526.10","ACTR3C",1,0,1,1,1,4088,"Not_Significant",0
"ENSG00000280088.1","AC126474.2",1,0,1,1,1,4089,"Not_Significant",0
"ENSG00000174010.9","KLHL15",1,0,1,1,1,4090,"Not_Significant",0
"ENSG00000161558.11","TMEM143",1,0,1,1,1,4091,"Not_Significant",0
"ENSG00000174080.12","CTSF",1,0,1,1,1,4092,"Not_Significant",0
"ENSG00000286813.1","AC015871.6",1,0,1,1,1,4093,"Not_Significant",0
"ENSG00000103047.8","TANGO6",1,0,1,1,1,4094,"Not_Significant",0
"ENSG00000010318.21","PHF7",1,0,1,1,1,4095,"Not_Significant",0
"ENSG00000287865.1","AC099552.5",1,0,1,1,1,4096,"Not_Significant",0
"ENSG00000221869.5","CEBPD",1,0,1,1,1,4097,"Not_Significant",0
"ENSG00000283828.1","AL137002.2",1,0,1,1,1,4098,"Not_Significant",0
"ENSG00000249242.8","TMEM150C",1,0,1,1,1,4099,"Not_Significant",0
"ENSG00000205544.4","TMEM256",1,0,1,1,1,4100,"Not_Significant",0
"ENSG00000147642.17","SYBU",1,0,1,1,1,4101,"Not_Significant",0
"ENSG00000267064.2","UXT-AS1",1,0,1,1,1,4102,"Not_Significant",0
"ENSG00000117114.20","ADGRL2",1,0,1,1,1,4103,"Not_Significant",0
"ENSG00000256043.4","CTSO",1,0,1,1,1,4104,"Not_Significant",0
"ENSG00000109466.14","KLHL2",1,0,1,1,1,4105,"Not_Significant",0
"ENSG00000025434.19","NR1H3",1,0,1,1,1,4106,"Not_Significant",0
"ENSG00000256433.3","AC005840.2",1,0,1,1,1,4107,"Not_Significant",0
"ENSG00000008226.20","DLEC1",1,0,1,1,1,4108,"Not_Significant",0
"ENSG00000154305.18","MIA3",1,0,1,1,1,4109,"Not_Significant",0
"ENSG00000250479.9","CHCHD10",2,0,2,1,1,4110,"Not_Significant",0
"ENSG00000183908.7","LRRC55",1,0,1,1,1,4111,"Not_Significant",0
"ENSG00000123728.10","RAP2C",2,1,1,1,1,4112,"Not_Significant",0
"ENSG00000224080.1","UBE2FP1",1,0,1,1,1,4113,"Not_Significant",0
"ENSG00000122223.13","CD244",2,1,1,1,1,4114,"Not_Significant",0
"ENSG00000136463.8","TACO1",1,0,1,1,1,4115,"Not_Significant",0
"ENSG00000062524.16","LTK",1,0,1,1,1,4116,"Not_Significant",0
"ENSG00000108389.9","MTMR4",1,0,1,1,1,4117,"Not_Significant",0
"ENSG00000184979.10","USP18",3,2,1,1,1,4118,"Not_Significant",0
"ENSG00000102763.18","VWA8",1,0,1,1,1,4119,"Not_Significant",0
"ENSG00000154719.14","MRPL39",1,0,1,1,1,4120,"Not_Significant",0
"ENSG00000163053.11","SLC16A14",1,0,1,1,1,4121,"Not_Significant",0
"ENSG00000128185.10","DGCR6L",1,0,1,1,1,4122,"Not_Significant",0
"ENSG00000129535.13","NRL",1,0,1,1,1,4123,"Not_Significant",0
"ENSG00000280054.1","AC004241.5",1,0,1,1,1,4124,"Not_Significant",0
"ENSG00000135093.13","USP30",1,0,1,1,1,4125,"Not_Significant",0
"ENSG00000109445.11","ZNF330",1,0,1,1,1,4126,"Not_Significant",0
"ENSG00000142484.7","TM4SF5",1,0,1,1,1,4127,"Not_Significant",0
"ENSG00000147586.10","MRPS28",1,0,1,1,1,4128,"Not_Significant",0
"ENSG00000127838.14","PNKD",1,0,1,1,1,4129,"Not_Significant",0
"ENSG00000072954.7","TMEM38A",1,0,1,1,1,4130,"Not_Significant",0
"ENSG00000148943.12","LIN7C",1,0,1,1,1,4131,"Not_Significant",0
"ENSG00000100528.12","CNIH1",1,0,1,1,1,4132,"Not_Significant",0
"ENSG00000138802.11","SEC24B",1,0,1,1,1,4133,"Not_Significant",0
"ENSG00000166922.8","SCG5",2,1,1,1,1,4134,"Not_Significant",0
"ENSG00000183287.14","CCBE1",2,1,1,1,1,4135,"Not_Significant",0
"ENSG00000241316.8","SUCLG2-AS1",1,0,1,1,1,4136,"Not_Significant",0
"ENSG00000168303.9","MPLKIP",1,0,1,1,1,4137,"Not_Significant",0
"ENSG00000169629.12","RGPD8",1,0,1,1,1,4138,"Not_Significant",0
"ENSG00000034152.19","MAP2K3",2,0,2,1,1,4139,"Not_Significant",0
"ENSG00000275198.1","AL512791.2",1,0,1,1,1,4140,"Not_Significant",0
"ENSG00000266412.5","NCOA4",1,0,1,1,1,4141,"Not_Significant",0
"ENSG00000151093.8","OXSM",1,0,1,1,1,4142,"Not_Significant",0
"ENSG00000256967.1","AC018653.3",2,1,1,1,1,4143,"Not_Significant",0
"ENSG00000246090.7","AP002026.1",1,0,1,1,1,4144,"Not_Significant",0
"ENSG00000106333.13","PCOLCE",1,0,1,1,1,4145,"Not_Significant",0
"ENSG00000117500.13","TMED5",1,0,1,1,1,4146,"Not_Significant",0
"ENSG00000285955.1","BX842242.1",1,0,1,1,1,4147,"Not_Significant",0
"ENSG00000066855.16","MTFR1",1,0,1,1,1,4148,"Not_Significant",0
"ENSG00000154274.15","C4orf19",1,0,1,1,1,4149,"Not_Significant",0
"ENSG00000155330.10","C16orf87",1,0,1,1,1,4150,"Not_Significant",0
"ENSG00000005469.12","CROT",1,0,1,1,1,4151,"Not_Significant",0
"ENSG00000109519.13","GRPEL1",1,0,1,1,1,4152,"Not_Significant",0
"ENSG00000171612.7","SLC25A33",1,0,1,1,1,4153,"Not_Significant",0
"ENSG00000284686.1","AC119674.2",1,0,1,1,1,4154,"Not_Significant",0
"ENSG00000138152.10","BTBD16",2,1,1,1,1,4155,"Not_Significant",0
"ENSG00000231908.1","IDH1-AS1",1,0,1,1,1,4156,"Not_Significant",0
"ENSG00000074695.6","LMAN1",1,0,1,1,1,4157,"Not_Significant",0
"ENSG00000235961.6","PNMA6A",1,0,1,1,1,4158,"Not_Significant",0
"ENSG00000203724.11","C1orf53",1,0,1,1,1,4159,"Not_Significant",0
"ENSG00000113119.13","TMCO6",1,0,1,1,1,4160,"Not_Significant",0
