"BRCA","CHOL","COAD","ESCA","HNSC"
"ENSG00000121964.14","ENSG00000273062.1","ENSG00000236466.2","",""
"ENSG00000143882.12","ENSG00000069667.16","ENSG00000164849.10","",""
"ENSG00000115042.10","ENSG00000044459.15","ENSG00000171428.15","",""
"ENSG00000286760.1","ENSG00000180176.15","ENSG00000143167.12","",""
"ENSG00000251359.4","ENSG00000135744.8","ENSG00000060971.19","",""
"ENSG00000147100.11","ENSG00000244734.4","ENSG00000268505.1","",""
"ENSG00000253873.6","ENSG00000225630.1","ENSG00000272079.2","",""
"ENSG00000197943.10","ENSG00000236266.1","ENSG00000155846.17","",""
"ENSG00000139597.18","ENSG00000204178.11","ENSG00000110090.13","",""
"ENSG00000179604.10","ENSG00000101474.12","ENSG00000180447.7","",""
"ENSG00000183853.18","ENSG00000184117.12","ENSG00000133574.10","",""
"ENSG00000166741.8","ENSG00000279605.1","ENSG00000213316.10","",""
"ENSG00000118507.17","ENSG00000165029.17","ENSG00000111077.18","",""
"ENSG00000213930.12","ENSG00000211454.15","ENSG00000211964.3","",""
"ENSG00000163069.13","ENSG00000260274.1","ENSG00000126785.13","",""
"ENSG00000111850.11","ENSG00000156709.15","ENSG00000127920.6","",""
"ENSG00000168060.16","ENSG00000269386.5","ENSG00000185630.19","",""
"ENSG00000126458.4","ENSG00000273259.3","ENSG00000060140.9","",""
"","ENSG00000070759.17","ENSG00000160471.13","",""
"","ENSG00000117448.14","ENSG00000121895.8","",""
"","ENSG00000104205.16","ENSG00000262294.1","",""
"","ENSG00000069535.14","ENSG00000279631.1","",""
"","ENSG00000166275.16","ENSG00000075884.14","",""
"","ENSG00000150045.12","ENSG00000163249.13","",""
"","ENSG00000286885.1","ENSG00000128487.17","",""
"","ENSG00000272341.1","ENSG00000142875.19","",""
"","ENSG00000197894.11","ENSG00000133958.13","",""
"","ENSG00000104883.8","ENSG00000176049.16","",""
"","ENSG00000065485.20","ENSG00000125510.18","",""
"","ENSG00000185745.10","ENSG00000165795.23","",""
"","ENSG00000117010.17","ENSG00000133116.8","",""
"","ENSG00000188611.16","ENSG00000223572.10","",""
"","ENSG00000166796.12","ENSG00000117245.13","",""
"","ENSG00000078804.13","ENSG00000082146.13","",""
"","ENSG00000140374.16","ENSG00000188993.3","",""
"","ENSG00000137414.6","ENSG00000185156.6","",""
"","ENSG00000128294.16","ENSG00000113205.5","",""
"","ENSG00000072210.19","ENSG00000144136.11","",""
"","ENSG00000121210.16","ENSG00000157554.19","",""
"","ENSG00000198455.4","ENSG00000172159.16","",""
"","ENSG00000169562.13","ENSG00000124203.6","",""
"","ENSG00000271420.1","ENSG00000154678.18","",""
"","ENSG00000112159.12","ENSG00000145012.13","",""
"","ENSG00000125149.12","ENSG00000076356.7","",""
"","ENSG00000088451.11","ENSG00000181444.13","",""
"","ENSG00000172817.4","ENSG00000118257.17","",""
"","ENSG00000141664.10","ENSG00000197128.12","",""
"","ENSG00000148834.13","ENSG00000129048.7","",""
"","ENSG00000167705.12","ENSG00000131094.4","",""
"","ENSG00000171433.12","ENSG00000152760.10","",""
"","ENSG00000230328.2","ENSG00000119514.7","",""
"","ENSG00000004866.22","ENSG00000069764.10","",""
"","ENSG00000198478.8","ENSG00000104903.5","",""
"","ENSG00000171497.5","ENSG00000100889.12","",""
"","ENSG00000198865.10","ENSG00000107864.15","",""
"","ENSG00000111452.13","ENSG00000204706.14","",""
"","ENSG00000259347.7","ENSG00000224812.3","",""
"","ENSG00000100934.15","ENSG00000138600.10","",""
"","ENSG00000164976.9","ENSG00000135426.16","",""
"","ENSG00000089057.15","ENSG00000053524.12","",""
"","ENSG00000286638.1","ENSG00000153094.24","",""
"","ENSG00000286585.1","ENSG00000053254.16","",""
"","ENSG00000287134.1","ENSG00000198785.7","",""
"","ENSG00000204128.6","ENSG00000129194.8","",""
"","ENSG00000215908.10","ENSG00000187416.12","",""
"","ENSG00000112499.13","ENSG00000182048.11","",""
"","ENSG00000112992.18","ENSG00000137491.15","",""
"","ENSG00000169762.17","ENSG00000182985.18","",""
"","ENSG00000129244.9","ENSG00000143515.19","",""
"","ENSG00000257702.3","ENSG00000143185.4","",""
"","ENSG00000154814.14","ENSG00000171817.17","",""
"","ENSG00000143869.7","ENSG00000135363.12","",""
"","ENSG00000156049.7","ENSG00000127914.18","",""
"","ENSG00000109618.12","ENSG00000176845.13","",""
"","ENSG00000139289.13","ENSG00000102409.10","",""
"","ENSG00000176209.12","ENSG00000082196.21","",""
"","ENSG00000177692.12","ENSG00000178977.3","",""
"","ENSG00000213066.13","ENSG00000070759.17","",""
"","ENSG00000109084.14","ENSG00000104756.16","",""
"","ENSG00000283175.1","ENSG00000105246.6","",""
"","ENSG00000196169.15","ENSG00000124942.14","",""
"","ENSG00000117528.14","ENSG00000271614.1","",""
"","ENSG00000232075.1","ENSG00000111727.12","",""
"","ENSG00000128590.5","ENSG00000166924.9","",""
"","ENSG00000106733.21","ENSG00000137171.15","",""
"","ENSG00000250510.8","ENSG00000228903.7","",""
"","ENSG00000146938.16","ENSG00000198961.10","",""
"","ENSG00000182199.11","ENSG00000119950.21","",""
"","ENSG00000173041.12","ENSG00000258791.9","",""
"","ENSG00000280071.4","ENSG00000162444.12","",""
"","ENSG00000197568.14","ENSG00000185070.11","",""
"","ENSG00000115604.11","ENSG00000260615.1","",""
"","ENSG00000175198.17","ENSG00000261934.2","",""
"","ENSG00000042445.14","ENSG00000259134.7","",""
"","ENSG00000165424.7","ENSG00000165406.16","",""
"","ENSG00000272583.1","ENSG00000285928.1","",""
"","ENSG00000223797.6","ENSG00000130449.6","",""
"","ENSG00000273061.1","ENSG00000006555.11","",""
"","ENSG00000162972.10","ENSG00000249119.1","",""
"","ENSG00000264920.2","ENSG00000165895.19","",""
"","ENSG00000257526.2","ENSG00000126353.3","",""
"","ENSG00000182512.5","ENSG00000148180.21","",""
"","ENSG00000139644.13","ENSG00000156381.9","",""
"","ENSG00000186106.11","ENSG00000015285.11","",""
"","ENSG00000170456.16","ENSG00000162458.13","",""
"","ENSG00000286602.1","ENSG00000077420.16","",""
"","ENSG00000221963.6","ENSG00000157823.17","",""
"","ENSG00000142655.13","ENSG00000173040.13","",""
"","ENSG00000134864.10","ENSG00000214900.11","",""
"","ENSG00000158109.15","ENSG00000204314.12","",""
"","ENSG00000285825.2","ENSG00000187736.13","",""
"","ENSG00000063127.16","ENSG00000284237.1","",""
"","ENSG00000197312.12","ENSG00000171056.8","",""
"","ENSG00000197043.14","ENSG00000160445.11","",""
"","ENSG00000117592.9","ENSG00000162545.6","",""
"","ENSG00000198624.13","ENSG00000220205.9","",""
"","ENSG00000108479.12","ENSG00000197594.13","",""
"","ENSG00000136160.17","ENSG00000263155.6","",""
"","ENSG00000167799.10","ENSG00000227376.1","",""
"","ENSG00000131844.16","ENSG00000114790.13","",""
"","ENSG00000074964.17","ENSG00000235545.1","",""
"","ENSG00000278376.1","ENSG00000197467.16","",""
"","ENSG00000124523.16","ENSG00000166710.21","",""
"","ENSG00000168675.19","ENSG00000073417.15","",""
"","ENSG00000102048.16","ENSG00000263823.1","",""
"","ENSG00000102897.10","ENSG00000260698.1","",""
"","ENSG00000262558.1","ENSG00000131409.13","",""
"","ENSG00000112530.11","ENSG00000088756.13","",""
"","ENSG00000063241.8","ENSG00000272568.6","",""
"","ENSG00000161813.22","ENSG00000198346.11","",""
"","ENSG00000116133.13","ENSG00000167107.13","",""
"","ENSG00000228794.10","ENSG00000260025.1","",""
"","ENSG00000176595.4","ENSG00000110848.8","",""
"","ENSG00000269952.1","ENSG00000218052.5","",""
"","ENSG00000108950.12","ENSG00000178075.20","",""
"","ENSG00000120137.7","ENSG00000165424.7","",""
"","ENSG00000130312.7","ENSG00000135362.14","",""
"","ENSG00000164494.12","ENSG00000137486.17","",""
"","ENSG00000240291.1","ENSG00000162804.14","",""
"","ENSG00000006831.10","ENSG00000276231.5","",""
"","ENSG00000137513.10","ENSG00000177453.7","",""
"","ENSG00000206535.8","ENSG00000047346.12","",""
"","ENSG00000162599.17","ENSG00000164440.15","",""
"","ENSG00000120738.8","ENSG00000163293.12","",""
"","ENSG00000091317.8","ENSG00000276855.1","",""
"","ENSG00000164300.17","ENSG00000217275.2","",""
"","ENSG00000153086.14","ENSG00000254893.6","",""
"","ENSG00000229344.1","ENSG00000135299.17","",""
"","ENSG00000222019.7","ENSG00000120756.13","",""
"","ENSG00000263823.1","ENSG00000269186.3","",""
"","ENSG00000104823.9","ENSG00000126467.11","",""
"","ENSG00000162927.14","ENSG00000259330.3","",""
"","ENSG00000166780.11","ENSG00000136059.14","",""
"","ENSG00000134802.18","ENSG00000143061.18","",""
"","ENSG00000198252.12","ENSG00000050405.13","",""
"","ENSG00000162735.19","ENSG00000134138.20","",""
"","ENSG00000197448.14","ENSG00000179909.15","",""
"","ENSG00000116138.13","ENSG00000181035.14","",""
"","ENSG00000225850.3","ENSG00000169918.10","",""
"","ENSG00000165688.12","ENSG00000173482.17","",""
"","ENSG00000178425.14","ENSG00000155666.12","",""
"","ENSG00000224051.7","ENSG00000103175.11","",""
"","ENSG00000205726.15","ENSG00000162616.9","",""
"","ENSG00000149547.15","ENSG00000178562.18","",""
"","ENSG00000254550.1","ENSG00000285103.2","",""
"","ENSG00000260668.1","ENSG00000254783.1","",""
"","ENSG00000105676.14","ENSG00000143375.15","",""
"","ENSG00000113615.13","ENSG00000278962.1","",""
"","ENSG00000182919.15","ENSG00000106789.13","",""
"","ENSG00000128641.19","ENSG00000157184.7","",""
"","ENSG00000153904.21","ENSG00000265972.6","",""
"","ENSG00000107104.20","ENSG00000086570.12","",""
"","ENSG00000182511.12","ENSG00000145088.9","",""
"","ENSG00000170315.14","ENSG00000225279.2","",""
"","ENSG00000117228.10","ENSG00000181585.7","",""
"","ENSG00000175866.15","ENSG00000146859.6","",""
"","ENSG00000163738.18","ENSG00000198695.2","",""
"","ENSG00000231752.6","ENSG00000116016.14","",""
"","ENSG00000114790.13","ENSG00000250282.1","",""
"","ENSG00000106617.15","ENSG00000244124.1","",""
"","ENSG00000143369.15","ENSG00000173727.12","",""
"","ENSG00000188266.14","ENSG00000155744.9","",""
"","ENSG00000147592.9","ENSG00000177599.13","",""
"","ENSG00000047634.15","ENSG00000086288.12","",""
"","ENSG00000175556.17","ENSG00000140450.9","",""
"","ENSG00000240401.9","ENSG00000223361.5","",""
"","ENSG00000184470.21","ENSG00000112245.12","",""
"","ENSG00000153561.13","ENSG00000263432.2","",""
"","ENSG00000072694.21","ENSG00000139946.10","",""
"","ENSG00000250012.2","ENSG00000214562.15","",""
"","ENSG00000232310.8","ENSG00000163958.14","",""
"","ENSG00000258813.2","ENSG00000187244.12","",""
"","ENSG00000143507.18","ENSG00000185010.15","",""
"","ENSG00000240225.10","ENSG00000266903.2","",""
"","ENSG00000166797.11","ENSG00000117298.16","",""
"","ENSG00000171100.15","ENSG00000024422.12","",""
"","ENSG00000132613.15","ENSG00000166347.19","",""
"","ENSG00000110756.18","ENSG00000277224.2","",""
"","ENSG00000187566.6","ENSG00000182890.5","",""
"","ENSG00000109919.10","ENSG00000103489.12","",""
"","ENSG00000156011.17","ENSG00000221923.9","",""
"","ENSG00000164117.14","ENSG00000132561.14","",""
"","ENSG00000166323.13","ENSG00000105750.15","",""
"","ENSG00000106526.10","ENSG00000140479.18","",""
"","ENSG00000280088.1","ENSG00000180353.11","",""
"","ENSG00000174010.9","ENSG00000254535.4","",""
"","ENSG00000161558.11","ENSG00000005238.20","",""
"","ENSG00000089486.17","ENSG00000150907.10","",""
"","ENSG00000174080.12","ENSG00000205726.15","",""
"","ENSG00000286813.1","ENSG00000140009.18","",""
"","ENSG00000103047.8","ENSG00000167601.12","",""
"","ENSG00000010318.21","ENSG00000127955.17","",""
"","ENSG00000287865.1","ENSG00000104324.16","",""
"","ENSG00000242732.4","ENSG00000143409.15","",""
"","ENSG00000221869.5","ENSG00000184669.9","",""
"","ENSG00000283828.1","ENSG00000070778.13","",""
"","ENSG00000249242.8","ENSG00000187720.14","",""
"","ENSG00000205544.4","ENSG00000176148.16","",""
"","ENSG00000147642.17","ENSG00000134245.18","",""
"","ENSG00000267064.2","ENSG00000138769.11","",""
"","ENSG00000117114.20","ENSG00000121691.7","",""
"","ENSG00000256043.4","ENSG00000130307.12","",""
"","ENSG00000109466.14","ENSG00000165959.12","",""
"","ENSG00000261390.6","ENSG00000134982.17","",""
"","ENSG00000025434.19","ENSG00000146555.19","",""
"","ENSG00000198944.6","ENSG00000161714.12","",""
"","ENSG00000256433.3","ENSG00000158006.14","",""
"","ENSG00000008226.20","ENSG00000116678.20","",""
"","ENSG00000154305.18","ENSG00000100412.17","",""
"","ENSG00000250479.9","ENSG00000176435.7","",""
"","ENSG00000183908.7","ENSG00000118640.11","",""
"","ENSG00000123728.10","ENSG00000107537.14","",""
"","ENSG00000224080.1","ENSG00000077782.21","",""
"","ENSG00000122223.13","ENSG00000235501.6","",""
"","ENSG00000136463.8","ENSG00000133424.22","",""
"","ENSG00000162772.17","ENSG00000114023.15","",""
"","ENSG00000062524.16","ENSG00000144935.15","",""
"","ENSG00000108389.9","ENSG00000101695.9","",""
"","ENSG00000184979.10","ENSG00000107185.10","",""
"","ENSG00000102763.18","ENSG00000159720.12","",""
"","ENSG00000154719.14","ENSG00000118922.17","",""
"","ENSG00000163053.11","ENSG00000188761.13","",""
"","ENSG00000128185.10","ENSG00000242242.6","",""
"","ENSG00000129535.13","ENSG00000176014.13","",""
"","ENSG00000280054.1","ENSG00000259275.4","",""
"","ENSG00000135093.13","ENSG00000101844.18","",""
"","ENSG00000109445.11","ENSG00000026103.22","",""
"","ENSG00000142484.7","ENSG00000054277.14","",""
"","ENSG00000286923.1","ENSG00000249679.2","",""
"","ENSG00000147586.10","ENSG00000167323.11","",""
"","ENSG00000175984.15","ENSG00000204370.13","",""
"","ENSG00000139318.8","ENSG00000179918.19","",""
"","ENSG00000118004.18","ENSG00000270964.1","",""
"","ENSG00000127838.14","ENSG00000132535.21","",""
"","ENSG00000072954.7","ENSG00000272221.1","",""
"","ENSG00000131943.18","ENSG00000076513.17","",""
"","ENSG00000148943.12","ENSG00000181350.12","",""
"","ENSG00000100528.12","ENSG00000135828.11","",""
"","ENSG00000138802.11","ENSG00000072609.18","",""
"","ENSG00000166922.8","ENSG00000122122.10","",""
"","ENSG00000183287.14","ENSG00000169372.13","",""
"","ENSG00000241316.8","ENSG00000179981.11","",""
"","ENSG00000168303.9","ENSG00000278396.1","",""
"","ENSG00000169629.12","ENSG00000176788.9","",""
"","ENSG00000099957.16","ENSG00000224051.7","",""
"","ENSG00000034152.19","ENSG00000131981.16","",""
"","ENSG00000275198.1","ENSG00000117054.14","",""
"","ENSG00000266412.5","ENSG00000236444.5","",""
"","ENSG00000151093.8","ENSG00000163541.12","",""
"","ENSG00000256967.1","ENSG00000154025.16","",""
"","ENSG00000246090.7","ENSG00000160325.15","",""
"","ENSG00000106333.13","ENSG00000204581.3","",""
"","ENSG00000117500.13","ENSG00000123338.13","",""
"","ENSG00000285955.1","ENSG00000173269.14","",""
"","ENSG00000066855.16","","",""
"","ENSG00000154274.15","","",""
"","ENSG00000155330.10","","",""
"","ENSG00000005469.12","","",""
"","ENSG00000286760.1","","",""
"","ENSG00000109519.13","","",""
"","ENSG00000171612.7","","",""
"","ENSG00000284686.1","","",""
"","ENSG00000158828.8","","",""
"","ENSG00000138152.10","","",""
"","ENSG00000231908.1","","",""
"","ENSG00000074695.6","","",""
"","ENSG00000235961.6","","",""
"","ENSG00000203724.11","","",""
"","ENSG00000113119.13","","",""
"","ENSG00000078902.16","","",""
"","ENSG00000083223.18","","",""
"","ENSG00000188868.14","","",""
"","ENSG00000150527.17","","",""
"","ENSG00000115109.14","","",""
"","ENSG00000164074.15","","",""
"","ENSG00000093144.19","","",""
"","ENSG00000239445.6","","",""
"","ENSG00000279317.2","","",""
"","ENSG00000164172.20","","",""
"","ENSG00000132530.17","","",""
"","ENSG00000121552.4","","",""
"","ENSG00000157978.12","","",""
"","ENSG00000107897.20","","",""
"","ENSG00000104228.13","","",""
"","ENSG00000172936.16","","",""
"","ENSG00000237310.2","","",""
"","ENSG00000265399.1","","",""
"","ENSG00000156017.13","","",""
"","ENSG00000274021.1","","",""
"","ENSG00000163491.16","","",""
"","ENSG00000008130.15","","",""
"","ENSG00000241360.2","","",""
"","ENSG00000131791.8","","",""
"","ENSG00000165156.15","","",""
"","ENSG00000268062.1","","",""
"","ENSG00000182054.10","","",""
"","ENSG00000174738.13","","",""
"","ENSG00000146904.9","","",""
"","ENSG00000181788.4","","",""
"","ENSG00000285693.1","","",""
"","ENSG00000169919.17","","",""
"","ENSG00000135297.16","","",""
"","ENSG00000151729.11","","",""
"","ENSG00000121101.16","","",""
"","ENSG00000119688.21","","",""
"","ENSG00000016391.11","","",""
"","ENSG00000162928.9","","",""
"","ENSG00000100342.21","","",""
"","ENSG00000005882.12","","",""
"","ENSG00000113269.14","","",""
"","ENSG00000139112.11","","",""
"","ENSG00000005187.12","","",""
"","ENSG00000169891.18","","",""
"","ENSG00000270820.6","","",""
"","ENSG00000116962.15","","",""
"","ENSG00000103528.17","","",""
"","ENSG00000120913.23","","",""
"","ENSG00000102543.14","","",""
"","ENSG00000179163.12","","",""
"","ENSG00000102738.8","","",""
"","ENSG00000117640.18","","",""
"","ENSG00000186654.21","","",""
"","ENSG00000112414.15","","",""
"","ENSG00000162804.14","","",""
"","ENSG00000279948.1","","",""
"","ENSG00000182853.12","","",""
"","ENSG00000063587.15","","",""
"","ENSG00000145331.14","","",""
"","ENSG00000275457.1","","",""
"","ENSG00000110063.10","","",""
"","ENSG00000230371.1","","",""
"","ENSG00000153208.17","","",""
"","ENSG00000169291.10","","",""
"","ENSG00000164741.15","","",""
"","ENSG00000185000.12","","",""
"","ENSG00000229808.1","","",""
"","ENSG00000024862.18","","",""
"","ENSG00000228705.2","","",""
"","ENSG00000154723.12","","",""
"","ENSG00000170145.5","","",""
"","ENSG00000011105.14","","",""
"","ENSG00000078747.16","","",""
"","ENSG00000135617.4","","",""
"","ENSG00000103449.12","","",""
"","ENSG00000119431.9","","",""
"","ENSG00000146373.16","","",""
"","ENSG00000089847.12","","",""
"","ENSG00000136856.18","","",""
"","ENSG00000276644.5","","",""
"","ENSG00000177406.5","","",""
"","ENSG00000010256.11","","",""
"","ENSG00000105379.10","","",""
"","ENSG00000236548.2","","",""
"","ENSG00000272156.1","","",""
"","ENSG00000279133.1","","",""
"","ENSG00000103067.14","","",""
"","ENSG00000165997.5","","",""
"","ENSG00000182985.18","","",""
"","ENSG00000114698.15","","",""
"","ENSG00000171067.11","","",""
"","ENSG00000049239.13","","",""
"","ENSG00000137806.10","","",""
"","ENSG00000008952.17","","",""
"","ENSG00000151498.12","","",""
"","ENSG00000102531.16","","",""
"","ENSG00000101605.13","","",""
"","ENSG00000065665.21","","",""
"","ENSG00000271646.1","","",""
"","ENSG00000099840.14","","",""
"","ENSG00000228701.2","","",""
"","ENSG00000170634.13","","",""
"","ENSG00000076770.14","","",""
"","ENSG00000272505.1","","",""
"","ENSG00000164096.13","","",""
"","ENSG00000185808.14","","",""
"","ENSG00000106591.4","","",""
"","ENSG00000225791.7","","",""
"","ENSG00000166912.17","","",""
"","ENSG00000113328.19","","",""
"","ENSG00000182934.12","","",""
"","ENSG00000121039.10","","",""
"","ENSG00000242612.7","","",""
"","ENSG00000116688.18","","",""
"","ENSG00000144668.12","","",""
"","ENSG00000005700.15","","",""
"","ENSG00000155368.16","","",""
"","ENSG00000197181.12","","",""
"","ENSG00000072778.20","","",""
"","ENSG00000116016.14","","",""
"","ENSG00000277972.2","","",""
"","ENSG00000059691.12","","",""
"","ENSG00000143162.9","","",""
"","ENSG00000111684.11","","",""
"","ENSG00000163684.12","","",""
"","ENSG00000132361.18","","",""
"","ENSG00000053371.12","","",""
"","ENSG00000078487.17","","",""
"","ENSG00000147475.17","","",""
"","ENSG00000130881.14","","",""
"","ENSG00000166562.9","","",""
"","ENSG00000137824.16","","",""
"","ENSG00000285665.1","","",""
"","ENSG00000176542.10","","",""
"","ENSG00000198483.13","","",""
"","ENSG00000178573.7","","",""
"","ENSG00000285632.1","","",""
"","ENSG00000272861.1","","",""
"","ENSG00000162241.12","","",""
"","ENSG00000161860.8","","",""
"","ENSG00000109927.11","","",""
"","ENSG00000138496.16","","",""
"","ENSG00000166575.17","","",""
"","ENSG00000253598.3","","",""
"","ENSG00000132196.15","","",""
"","ENSG00000157399.16","","",""
"","ENSG00000180011.7","","",""
"","ENSG00000172780.17","","",""
"","ENSG00000279118.1","","",""
"","ENSG00000163626.17","","",""
"","ENSG00000110060.9","","",""
"","ENSG00000154642.11","","",""
"","ENSG00000125844.16","","",""
"","ENSG00000258484.4","","",""
"","ENSG00000134575.13","","",""
"","ENSG00000144827.9","","",""
"","ENSG00000088280.19","","",""
"","ENSG00000167700.9","","",""
"","ENSG00000101194.18","","",""
"","ENSG00000172840.7","","",""
"","ENSG00000144749.14","","",""
"","ENSG00000104611.12","","",""
"","ENSG00000197776.8","","",""
"","ENSG00000170540.15","","",""
"","ENSG00000136630.13","","",""
"","ENSG00000229589.1","","",""
"","ENSG00000133678.14","","",""
"","ENSG00000006638.13","","",""
"","ENSG00000169372.13","","",""
"","ENSG00000164342.13","","",""
"","ENSG00000161542.17","","",""
"","ENSG00000008513.16","","",""
"","ENSG00000163605.15","","",""
"","ENSG00000189077.11","","",""
"","ENSG00000107745.19","","",""
"","ENSG00000158793.14","","",""
"","ENSG00000162572.21","","",""
"","ENSG00000164040.18","","",""
"","ENSG00000102796.11","","",""
"","ENSG00000136783.10","","",""
"","ENSG00000100075.10","","",""
"","ENSG00000023697.13","","",""
"","ENSG00000130770.18","","",""
"","ENSG00000106546.14","","",""
"","ENSG00000226853.3","","",""
"","ENSG00000111266.9","","",""
"","ENSG00000156299.13","","",""
"","ENSG00000171056.8","","",""
"","ENSG00000223656.1","","",""
"","ENSG00000116717.13","","",""
"","ENSG00000145022.4","","",""
"","ENSG00000270587.1","","",""
"","ENSG00000167130.18","","",""
"","ENSG00000100664.11","","",""
"","ENSG00000204103.4","","",""
"","ENSG00000122779.18","","",""
"","ENSG00000130522.6","","",""
"","ENSG00000136933.17","","",""
"","ENSG00000117620.15","","",""
"","ENSG00000198585.12","","",""
"","ENSG00000175606.11","","",""
"","ENSG00000278831.1","","",""
"","ENSG00000155906.19","","",""
"","ENSG00000110871.15","","",""
"","ENSG00000130349.10","","",""
"","ENSG00000139835.14","","",""
"","ENSG00000257261.6","","",""
"","ENSG00000235903.9","","",""
"","ENSG00000139405.16","","",""
"","ENSG00000152558.15","","",""
"","ENSG00000196159.14","","",""
"","ENSG00000157224.16","","",""
"","ENSG00000162298.19","","",""
"","ENSG00000149084.13","","",""
"","ENSG00000175309.15","","",""
"","ENSG00000161929.15","","",""
"","ENSG00000069869.16","","",""
"","ENSG00000186907.8","","",""
"","ENSG00000141098.13","","",""
"","ENSG00000129255.16","","",""
"","ENSG00000131724.11","","",""
"","ENSG00000150540.14","","",""
"","ENSG00000253878.5","","",""
"","ENSG00000116663.11","","",""
"","ENSG00000254682.1","","",""
"","ENSG00000117859.19","","",""
"","ENSG00000114520.11","","",""
"","ENSG00000006459.11","","",""
"","ENSG00000173992.9","","",""
"","ENSG00000153443.13","","",""
"","ENSG00000110046.13","","",""
"","ENSG00000100614.18","","",""
"","ENSG00000117151.13","","",""
"","ENSG00000248508.8","","",""
"","ENSG00000204923.4","","",""
"","ENSG00000189050.16","","",""
"","ENSG00000020577.14","","",""
"","ENSG00000144659.13","","",""
"","ENSG00000272777.1","","",""
"","ENSG00000287126.1","","",""
"","ENSG00000100650.16","","",""
"","ENSG00000111726.13","","",""
"","ENSG00000122912.15","","",""
"","ENSG00000147894.17","","",""
"","ENSG00000119723.17","","",""
"","ENSG00000277369.1","","",""
"","ENSG00000070159.14","","",""
"","ENSG00000176055.10","","",""
"","ENSG00000169714.17","","",""
"","ENSG00000260018.1","","",""
"","ENSG00000138942.16","","",""
"","ENSG00000185684.15","","",""
"","ENSG00000166902.5","","",""
"","ENSG00000166289.6","","",""
"","ENSG00000280734.3","","",""
"","ENSG00000142166.13","","",""
"","ENSG00000213995.11","","",""
"","ENSG00000163541.12","","",""
"","ENSG00000187866.10","","",""
"","ENSG00000188997.8","","",""
"","ENSG00000261542.1","","",""
"","ENSG00000011007.12","","",""
"","ENSG00000111271.15","","",""
"","ENSG00000144357.18","","",""
"","ENSG00000123739.11","","",""
"","ENSG00000134072.11","","",""
"","ENSG00000160785.13","","",""
"","ENSG00000161243.9","","",""
"","ENSG00000113318.11","","",""
"","ENSG00000119318.13","","",""
"","ENSG00000158006.14","","",""
"","ENSG00000119950.21","","",""
"","ENSG00000168827.15","","",""
"","ENSG00000136158.12","","",""
"","ENSG00000146476.11","","",""
"","ENSG00000110628.16","","",""
"","ENSG00000179988.15","","",""
"","ENSG00000136152.15","","",""
"","ENSG00000185973.12","","",""
"","ENSG00000215218.4","","",""
"","ENSG00000123472.12","","",""
"","ENSG00000143252.16","","",""
"","ENSG00000162129.14","","",""
"","ENSG00000072310.17","","",""
"","ENSG00000117308.15","","",""
"","ENSG00000166016.6","","",""
"","ENSG00000103642.12","","",""
"","ENSG00000076351.13","","",""
"","ENSG00000173141.5","","",""
"","ENSG00000138600.10","","",""
"","ENSG00000066926.12","","",""
"","ENSG00000285976.2","","",""
"","ENSG00000141295.14","","",""
"","ENSG00000152484.14","","",""
"","ENSG00000170899.11","","",""
"","ENSG00000132394.11","","",""
"","ENSG00000123124.14","","",""
"","ENSG00000118515.11","","",""
"","ENSG00000136874.11","","",""
"","ENSG00000107362.14","","",""
"","ENSG00000259802.1","","",""
"","ENSG00000178567.8","","",""
"","ENSG00000155016.18","","",""
"","ENSG00000189241.8","","",""
"","ENSG00000013583.10","","",""
"","ENSG00000175048.17","","",""
"","ENSG00000245105.4","","",""
"","ENSG00000224870.7","","",""
"","ENSG00000100225.18","","",""
"","ENSG00000184903.10","","",""
"","ENSG00000100150.20","","",""
"","ENSG00000227456.9","","",""
"","ENSG00000133135.14","","",""
"","ENSG00000154359.13","","",""
"","ENSG00000001630.17","","",""
"","ENSG00000130023.16","","",""
"","ENSG00000197859.11","","",""
"","ENSG00000104805.16","","",""
"","ENSG00000151332.19","","",""
"","ENSG00000120696.9","","",""
"","ENSG00000111911.7","","",""
"","ENSG00000066651.20","","",""
"","ENSG00000253982.2","","",""
"","ENSG00000121104.8","","",""
"","ENSG00000196428.12","","",""
"","ENSG00000179476.8","","",""
"","ENSG00000226471.6","","",""
"","ENSG00000157916.20","","",""
"","ENSG00000230513.2","","",""
"","ENSG00000173905.9","","",""
"","ENSG00000092148.13","","",""
"","ENSG00000196511.14","","",""
"","ENSG00000023228.14","","",""
"","ENSG00000273264.1","","",""
"","ENSG00000168288.13","","",""
"","ENSG00000103264.18","","",""
"","ENSG00000005844.19","","",""
"","ENSG00000160007.19","","",""
"","ENSG00000173276.14","","",""
"","ENSG00000127329.16","","",""
"","ENSG00000130164.14","","",""
"","ENSG00000138029.14","","",""
"","ENSG00000074416.14","","",""
"","ENSG00000272123.1","","",""
"","ENSG00000086061.16","","",""
"","ENSG00000171174.15","","",""
"","ENSG00000214198.8","","",""
"","ENSG00000153363.13","","",""
"","ENSG00000273096.1","","",""
"","ENSG00000172007.7","","",""
"","ENSG00000072062.15","","",""
"","ENSG00000170677.6","","",""
"","ENSG00000119787.14","","",""
"","ENSG00000271828.1","","",""
"","ENSG00000178104.19","","",""
"","ENSG00000136280.17","","",""
"","ENSG00000069974.16","","",""
"","ENSG00000184990.13","","",""
"","ENSG00000115504.15","","",""
"","ENSG00000067208.14","","",""
"","ENSG00000176018.13","","",""
